task_id_key,pred_type,task_code,remaining_duration,TaskCodeAndName,predecessor_task_code,Successor_Level_2,Predecessor_Level_2,Link_Type,WBS_Link_Direction,CriticalLink,Is Driving Predecessor,Type Validity,early_start_date,early_end_date,predecessor_status_code,task_type,predecessor_task_type,lag,start,finish,predecessor_start,predecessor_finish,free_float,pred_task_id_key,status_code,total_float,task_pred_id_key,PredTaskCodeAndName,predecessor_Total Float,predecessor_name
C4068-C-2603_20260325.xer.128711047,PR_FS,A1940,0,A1940 - Principal Review and Comments - Rev A,A1910,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711044,TK_Complete,,C4068-C-2603_20260325.xer.226241799,A1910 - Develop Biodiversity Management Plan To Include Mudies Creek Scope of Works - Rev A,,Develop Biodiversity Management Plan To Include Mudies Creek Scope of Works - Rev A
C4068-C-2603_20260325.xer.128711020,PR_FS,A1140,0,A1140 - Principal Review and Comments - Rev C,A1900,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711024,TK_Complete,,C4068-C-2603_20260325.xer.226241798,A1900 - Revise In Accordance With Principal's Comments - Rev C,,Revise In Accordance With Principal's Comments - Rev C
C4068-C-2603_20260325.xer.128711023,PR_FS,A1890,0,A1890 - Principal Review and Comments - Rev B,A1130,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711021,TK_Complete,,C4068-C-2603_20260325.xer.226241797,A1130 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711024,PR_FS,A1900,0,A1900 - Revise In Accordance With Principal's Comments - Rev C,A1890,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711023,TK_Complete,,C4068-C-2603_20260325.xer.226241796,A1890 - Principal Review and Comments - Rev B,,Principal Review and Comments - Rev B
C4068-C-2603_20260325.xer.128711018,PR_FS,A1880,0,A1880 - Revise In Accordance With Principal's Comments - Rev C,A1870,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711017,TK_Complete,,C4068-C-2603_20260325.xer.226241795,A1870 - Principal Review and Comments - Rev B,,Principal Review and Comments - Rev B
C4068-C-2603_20260325.xer.128711017,PR_FS,A1870,0,A1870 - Principal Review and Comments - Rev B,A1080,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711015,TK_Complete,,C4068-C-2603_20260325.xer.226241794,A1080 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711225,PR_FS,621060,0,621060 - Import Spread and Compact SMZ Layer 1 - Fill 1,610060,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711193,TK_Complete,,C4068-C-2603_20260325.xer.226241793,610060 - Dewater Low Lying Areas at Ch 340 and Ch 450 (if required),,Dewater Low Lying Areas at Ch 340 and Ch 450 (if required)
C4068-C-2603_20260325.xer.128711266,PR_FS,622400,0,622400 - Topsoil and Hydromulch - Fill 2,621410,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711217,TK_Complete,,C4068-C-2603_20260325.xer.226241791,621410 - Install Rip Rap Scour Protection - Fill 1 (Ch 70 - 490),,Install Rip Rap Scour Protection - Fill 1 (Ch 70 - 490)
C4068-C-2603_20260325.xer.128711038,PR_FS,142530,0,142530 - IFC submitted,142514,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711041,TK_Complete,,C4068-C-2603_20260325.xer.226241789,142514 - Principal Review and Comments - Rev B,,Principal Review and Comments - Rev B
C4068-C-2603_20260325.xer.128711041,PR_FS,142514,0,142514 - Principal Review and Comments - Rev B,142512,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711161,TK_Complete,,C4068-C-2603_20260325.xer.226241788,142512 - Environmental Risk Workshop,,Environmental Risk Workshop
C4068-C-2603_20260325.xer.128711268,PR_FS,622000,0,622000 - Clear and Grub - Fill 2,611000,Construction,Construction,Internal Link,Construction ? Construction,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711198,TK_Complete,,C4068-C-2603_20260325.xer.226241787,611000 - Clear and Grub Fire Trail and New Fence Alignment Foot Print,,Clear and Grub Fire Trail and New Fence Alignment Foot Print
C4068-C-2603_20260325.xer.128711125,PR_FS,A1840,0,A1840 - Principal Review and Comments - Rev B,A1830,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711126,TK_Complete,,C4068-C-2603_20260325.xer.226241782,A1830 - Revise In Accordance With Principal's Comments - Rev B,,Revise In Accordance With Principal's Comments - Rev B
C4068-C-2603_20260325.xer.128711126,PR_FS,A1830,0,A1830 - Revise In Accordance With Principal's Comments - Rev B,A1820,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711127,TK_Complete,,C4068-C-2603_20260325.xer.226241781,A1820 - Principal Review and Comments - Rev A,,Principal Review and Comments - Rev A
C4068-C-2603_20260325.xer.128711127,PR_FS,A1820,0,A1820 - Principal Review and Comments - Rev A,A1810,Project Management,Project Management,Internal Link,Project Management ? Project Management,,Not Driving,Valid,25/03/2026,25/03/2026,TK_Complete,TT_Task,TT_Task,0,25-Mar-26,25-Mar-26,25-Mar-26,25-Mar-26,,C4068-C-2603_20260325.xer.128711124,TK_Complete,,C4068-C-2603_20260325.xer.226241780,A1810 - Develop Aboriginal Participation Plan To Include Mudies Creek Scope of Works - Rev A,,Develop Aboriginal Participation Plan To Include Mudies Creek Scope of Works - Rev A
